wavelength_nm,R,T,u,v,w,R_as,denominator_k,log_arg,sqrt_arg,k,n,denominator_k_iszero,denominator_k_isneg,log_arg_isneg_or_zero,sqrt_arg_isneg,k_isnan,k_isinf,n_isnan,n_isinf
1.87500000e+03,9.99316799e-02,7.22546085e-01,1.71194986e+00,1.47352104e+00,2.38428822e-01,6.27421709e-02,1.41325216e-01,1.21900265e+00,2.85694170e-01,5.69326844e-06,1.66838822e+00,False,False,False,False,False,False,False,False
1.88000000e+03,9.97665096e-02,7.20904431e-01,1.70928286e+00,1.47082604e+00,2.38456818e-01,6.27440837e-02,1.40702507e-01,1.22175916e+00,2.85704046e-01,5.77356016e-06,1.66840181e+00,False,False,False,False,False,False,False,False
1.88500000e+03,9.95261358e-02,7.19251201e-01,1.70646911e+00,1.46814493e+00,2.38324177e-01,6.27012509e-02,1.39969463e-01,1.22465963e+00,2.85482914e-01,5.85744882e-06,1.66809740e+00,False,False,False,False,False,False,False,False
1.89000000e+03,9.92327689e-02,7.17696950e-01,1.70370731e+00,1.46565515e+00,2.38052161e-01,6.26200192e-02,1.39184629e-01,1.22750127e+00,2.85063649e-01,5.94014957e-06,1.66752000e+00,False,False,False,False,False,False,False,False
1.89500000e+03,9.89086192e-02,7.16352232e-01,1.70119484e+00,1.46353224e+00,2.37662609e-01,6.25068871e-02,1.38406038e-01,1.23007741e+00,2.84479968e-01,6.01677908e-06,1.66671564e+00,False,False,False,False,False,False,False,False
1.90000000e+03,9.85758971e-02,7.15327603e-01,1.69912817e+00,1.46195013e+00,2.37178038e-01,6.23685261e-02,1.37691136e-01,1.23217806e+00,2.83766496e-01,6.08236277e-06,1.66573158e+00,False,False,False,False,False,False,False,False
1.90500000e+03,9.82568129e-02,7.14733617e-01,1.69770337e+00,1.46108173e+00,2.36621636e-01,6.22117744e-02,1.37096813e-01,1.23359131e+00,2.82958685e-01,6.13185122e-06,1.66461627e+00,False,False,False,False,False,False,False,False
1.91000000e+03,9.79735770e-02,7.14625901e-01,1.69703851e+00,1.46100869e+00,2.36029826e-01,6.20469365e-02,1.36666839e-01,1.23419132e+00,2.82109767e-01,6.16218621e-06,1.66344292e+00,False,False,False,False,False,False,False,False
1.91500000e+03,9.77483997e-02,7.14616950e-01,1.69661943e+00,1.46107813e+00,2.35541303e-01,6.19111854e-02,1.36342797e-01,1.23454859e+00,2.81411082e-01,6.18681602e-06,1.66247623e+00,False,False,False,False,False,False,False,False
1.92000000e+03,9.76034915e-02,7.14609157e-01,1.69634679e+00,1.46111952e+00,2.35227265e-01,6.18239321e-02,1.36133817e-01,1.23478178e+00,2.80962213e-01,6.20852973e-06,1.66185470e+00,False,False,False,False,False,False,False,False
1.92500000e+03,9.75620913e-02,7.14602592e-01,1.69626268e+00,1.46112416e+00,2.35138524e-01,6.17992638e-02,1.36073117e-01,1.23485522e+00,2.80835337e-01,6.22645308e-06,1.66167895e+00,False,False,False,False,False,False,False,False
1.93000000e+03,9.77051920e-02,7.14597324e-01,1.69651342e+00,1.46106175e+00,2.35451661e-01,6.18862176e-02,1.36276498e-01,1.23464522e+00,2.81282620e-01,6.23759281e-06,1.66229839e+00,False,False,False,False,False,False,False,False
1.93500000e+03,9.80415619e-02,7.14593425e-01,1.69711474e+00,1.46092934e+00,2.36185400e-01,6.20900529e-02,1.36756552e-01,1.23413856e+00,2.82331761e-01,6.24157463e-06,1.66374988e+00,False,False,False,False,False,False,False,False
1.94000000e+03,9.85267803e-02,7.14590964e-01,1.69798628e+00,1.46074408e+00,2.37242199e-01,6.23837865e-02,1.37449869e-01,1.23340337e+00,2.83845168e-01,6.23997754e-06,1.66584013e+00,False,False,False,False,False,False,False,False
1.94500000e+03,9.91164263e-02,7.14590010e-01,1.69904767e+00,1.46052314e+00,2.38524532e-01,6.27404368e-02,1.38293042e-01,1.23250776e+00,2.85685217e-01,6.23439733e-06,1.66837589e+00,False,False,False,False,False,False,False,False
1.95000000e+03,9.97660793e-02,7.14656203e-01,1.70031238e+00,1.46039263e+00,2.39919749e-01,6.31290039e-02,1.39238027e-01,1.23141746e+00,2.87693030e-01,6.22396298e-06,1.67113586e+00,False,False,False,False,False,False,False,False
1.95500000e+03,1.00431319e-01,7.14865237e-01,1.70180849e+00,1.46049560e+00,2.41312893e-01,6.35178120e-02,1.40239482e-01,1.23008297e+00,2.89705325e-01,6.20741952e-06,1.67389475e+00,False,False,False,False,False,False,False,False
1.96000000e+03,1.01067723e-01,7.15177878e-01,1.70340016e+00,1.46078371e+00,2.42616447e-01,6.38823327e-02,1.41225077e-01,1.22863389e+00,2.91594866e-01,6.18787164e-06,1.67647880e+00,False,False,False,False,False,False,False,False
1.96500000e+03,1.01630873e-01,7.15553766e-01,1.70495010e+00,1.46120608e+00,2.43744023e-01,6.41982688e-02,1.42121800e-01,1.22720057e+00,2.93234874e-01,6.16848809e-06,1.67871651e+00,False,False,False,False,False,False,False,False
1.97000000e+03,1.02076347e-01,7.15952544e-01,1.70632116e+00,1.46171114e+00,2.44610023e-01,6.44414811e-02,1.42856203e-01,1.22591224e+00,2.94498841e-01,6.15245711e-06,1.68043792e+00,False,False,False,False,False,False,False,False
1.97500000e+03,1.02359724e-01,7.16333853e-01,1.70737612e+00,1.46224673e+00,2.45129397e-01,6.45879516e-02,1.43354472e-01,1.22489716e+00,2.95260658e-01,6.14298761e-06,1.68147412e+00,False,False,False,False,False,False,False,False
1.98000000e+03,1.02440000e-01,7.16657334e-01,1.70798378e+00,1.46275918e+00,2.45224604e-01,6.46157707e-02,1.43547489e-01,1.22427785e+00,2.95405402e-01,6.14318594e-06,1.68167088e+00,False,False,False,False,False,False,False,False
1.98500000e+03,1.02440000e-01,7.16938190e-01,1.70838641e+00,1.46322929e+00,2.45157124e-01,6.45979901e-02,1.43614969e-01,1.22384531e+00,2.95312887e-01,6.14794410e-06,1.68154512e+00,False,False,False,False,False,False,False,False
1.99000000e+03,1.02440000e-01,7.17246078e-01,1.70882798e+00,1.46374482e+00,2.45083166e-01,6.45785023e-02,1.43688927e-01,1.22337151e+00,2.95211497e-01,6.15161536e-06,1.68140728e+00,False,False,False,False,False,False,False,False
1.99500000e+03,1.02440000e-01,7.17562650e-01,1.70928220e+00,1.46427506e+00,2.45007139e-01,6.45584695e-02,1.43764954e-01,1.22288476e+00,2.95107279e-01,6.15489868e-06,1.68126558e+00,False,False,False,False,False,False,False,False
2.00000000e+03,1.02440000e-01,7.17867739e-01,1.70972014e+00,1.46478625e+00,2.44933886e-01,6.45391677e-02,1.43838207e-01,1.22241607e+00,2.95006873e-01,6.15856897e-06,1.68112904e+00,False,False,False,False,False,False,False,False
2.00500000e+03,1.02440000e-01,7.18141176e-01,1.71011280e+00,1.46524455e+00,2.44868247e-01,6.45218720e-02,1.43903846e-01,1.22199632e+00,2.94916910e-01,6.16340753e-06,1.68100669e+00,False,False,False,False,False,False,False,False
2.01000000e+03,1.02440000e-01,7.18362795e-01,1.71043115e+00,1.46561609e+00,2.44815056e-01,6.45078565e-02,1.43957036e-01,1.22165635e+00,2.94844013e-01,6.17020232e-06,1.68090754e+00,False,False,False,False,False,False,False,False
2.01500000e+03,1.02440000e-01,7.18512426e-01,1.71064615e+00,1.46586700e+00,2.44779148e-01,6.44983949e-02,1.43992944e-01,1.22142693e+00,2.94794804e-01,6.17974839e-06,1.68084060e+00,False,False,False,False,False,False,False,False
2.02000000e+03,1.02440000e-01,7.18569903e-01,1.71072875e+00,1.46596340e+00,2.44765356e-01,6.44947608e-02,1.44006736e-01,1.22133883e+00,2.94775903e-01,6.19284862e-06,1.68081489e+00,False,False,False,False,False,False,False,False
2.02500000e+03,1.02440000e-01,7.18146404e-01,1.71012030e+00,1.46525331e+00,2.44866992e-01,6.45215413e-02,1.43905101e-01,1.22198830e+00,2.94915190e-01,6.22468408e-06,1.68100435e+00,False,False,False,False,False,False,False,False
2.03000000e+03,1.02440000e-01,7.16948300e-01,1.70840091e+00,1.46324622e+00,2.45154696e-01,6.45973502e-02,1.43617397e-01,1.22382974e+00,2.95309557e-01,6.28692232e-06,1.68154059e+00,False,False,False,False,False,False,False,False
2.03500000e+03,1.02440000e-01,7.15204470e-01,1.70590348e+00,1.46032958e+00,2.45573895e-01,6.47078076e-02,1.43198198e-01,1.22652065e+00,2.95884394e-01,6.37093857e-06,1.68232175e+00,False,False,False,False,False,False,False,False
2.04000000e+03,1.02440000e-01,7.13144555e-01,1.70296120e+00,1.45689144e+00,2.46069761e-01,6.48384666e-02,1.42702332e-01,1.22971579e+00,2.96564701e-01,6.46796914e-06,1.68324549e+00,False,False,False,False,False,False,False,False
2.04500000e+03,1.02440000e-01,7.10998198e-01,1.69990448e+00,1.45331726e+00,2.46587220e-01,6.49748151e-02,1.42184872e-01,1.23306415e+00,2.97275026e-01,6.56908357e-06,1.68420915e+00,False,False,False,False,False,False,False,False
2.05000000e+03,1.02440000e-01,7.08995039e-01,1.69706001e+00,1.44998914e+00,2.47070875e-01,6.51022562e-02,1.41701218e-01,1.23620690e+00,2.97939310e-01,6.66515564e-06,1.68510957e+00,False,False,False,False,False,False,False,False
2.05500000e+03,1.02440000e-01,7.07175099e-01,1.69448267e+00,1.44697178e+00,2.47510890e-01,6.52181986e-02,1.41261203e-01,1.23907722e+00,2.98543963e-01,6.75448717e-06,1.68592850e+00,False,False,False,False,False,False,False,False
2.06000000e+03,1.02440000e-01,7.05308068e-01,1.69184552e+00,1.44388264e+00,2.47962881e-01,6.53372965e-02,1.40809212e-01,1.24203678e+00,2.99165374e-01,6.84627442e-06,1.68676948e+00,False,False,False,False,False,False,False,False
2.06500000e+03,1.02440000e-01,7.03372594e-01,1.68911905e+00,1.44068698e+00,2.48432068e-01,6.54609256e-02,1.40340025e-01,1.24512097e+00,2.99810752e-01,6.94141717e-06,1.68764220e+00,False,False,False,False,False,False,False,False
2.07000000e+03,1.02440000e-01,7.01351509e-01,1.68627999e+00,1.43735730e+00,2.48922687e-01,6.55902019e-02,1.39849406e-01,1.24835927e+00,3.00485964e-01,7.04066378e-06,1.68855452e+00,False,False,False,False,False,False,False,False
2.07500000e+03,1.02440000e-01,6.99227645e-01,1.68330535e+00,1.43386635e+00,2.49438999e-01,6.57262481e-02,1.39333094e-01,1.25178189e+00,3.01196928e-01,7.14477965e-06,1.68951430e+00,False,False,False,False,False,False,False,False
2.08000000e+03,1.02440000e-01,6.96983832e-01,1.68017251e+00,1.43018722e+00,2.49985292e-01,6.58701945e-02,1.38786800e-01,1.25541987e+00,3.01949613e-01,7.25454846e-06,1.69052949e+00,False,False,False,False,False,False,False,False
2.08500000e+03,1.02440000e-01,6.94597535e-01,1.67685178e+00,1.42628458e+00,2.50567198e-01,6.60235245e-02,1.38204894e-01,1.25931400e+00,3.02751860e-01,7.37099690e-06,1.69161047e+00,False,False,False,False,False,False,False,False
2.09000000e+03,1.02440000e-01,6.91948846e-01,1.67317925e+00,1.42196506e+00,2.51214195e-01,6.61940057e-02,1.37557898e-01,1.26366697e+00,3.03644444e-01,7.49925181e-06,1.69281192e+00,False,False,False,False,False,False,False,False
2.09500000e+03,1.02440000e-01,6.89062615e-01,1.66919333e+00,1.41727280e+00,2.51920530e-01,6.63801224e-02,1.36851563e-01,1.26844748e+00,3.04619612e-01,7.63848335e-06,1.69412302e+00,False,False,False,False,False,False,False,False
2.10000000e+03,1.02440000e-01,6.86029977e-01,1.66502318e+00,1.41235902e+00,2.52664160e-01,6.65760660e-02,1.36107933e-01,1.27351275e+00,3.05647083e-01,7.78503721e-06,1.69550273e+00,False,False,False,False,False,False,False,False
2.10500000e+03,1.02440000e-01,6.82942067e-01,1.66079591e+00,1.40737304e+00,2.53422871e-01,6.67759837e-02,1.35349222e-01,1.27871544e+00,3.06696254e-01,7.93516038e-06,1.69690979e+00,False,False,False,False,False,False,False,False
2.11000000e+03,1.02440000e-01,6.79890017e-01,1.65663648e+00,1.40246221e+00,2.54174273e-01,6.69739753e-02,1.34597820e-01,1.28390305e+00,3.07736177e-01,8.08499295e-06,1.69830267e+00,False,False,False,False,False,False,False,False
2.11500000e+03,1.02440000e-01,6.76888663e-01,1.65256431e+00,1.39764967e+00,2.54914636e-01,6.71690581e-02,1.33857457e-01,1.28904904e+00,3.08761657e-01,8.23387006e-06,1.69967447e+00,False,False,False,False,False,False,False,False
2.12000000e+03,1.02440000e-01,6.73677077e-01,1.64822685e+00,1.39251842e+00,2.55708425e-01,6.73782186e-02,1.33063668e-01,1.29460511e+00,3.09862063e-01,8.39314046e-06,1.70114461e+00,False,False,False,False,False,False,False,False
2.12500000e+03,1.02440000e-01,6.70327783e-01,1.64372538e+00,1.38718742e+00,2.56537959e-01,6.75967977e-02,1.32234134e-01,1.30045486e+00,3.11013042e-01,8.55982885e-06,1.70268021e+00,False,False,False,False,False,False,False,False
2.13000000e+03,1.02440000e-01,6.66961627e-01,1.63922386e+00,1.38185045e+00,2.57373406e-01,6.78169349e-02,1.31398687e-01,1.30639194e+00,3.12173282e-01,8.72873134e-06,1.70422602e+00,False,False,False,False,False,False,False,False
2.13500000e+03,1.02440000e-01,6.63699453e-01,1.63488301e+00,1.37669832e+00,2.58184688e-01,6.80307046e-02,1.30587405e-01,1.31220186e+00,3.13300979e-01,8.89448365e-06,1.70572640e+00,False,False,False,False,False,False,False,False
2.14000000e+03,1.02440000e-01,6.60662105e-01,1.63086046e+00,1.37191897e+00,2.58941491e-01,6.82301196e-02,1.29830601e-01,1.31766185e+00,3.14353853e-01,9.05156058e-06,1.70712541e+00,False,False,False,False,False,False,False,False
2.14500000e+03,1.02440000e-01,6.57970428e-01,1.62731113e+00,1.36769782e+00,2.59613309e-01,6.84071411e-02,1.29158783e-01,1.32254173e+00,3.15289226e-01,9.19428613e-06,1.70836681e+00,False,False,False,False,False,False,False,False
2.15000000e+03,1.02440000e-01,6.55745266e-01,1.62438790e+00,1.36421841e+00,2.60169492e-01,6.85536932e-02,1.28602601e-01,1.32660547e+00,3.16064121e-01,9.31685533e-06,1.70939418e+00,False,False,False,False,False,False,False,False
2.15500000e+03,1.02440000e-01,6.54004258e-01,1.62210762e+00,1.36150245e+00,2.60605162e-01,6.86684906e-02,1.28166931e-01,1.32980391e+00,3.16671442e-01,9.41809144e-06,1.71019872e+00,False,False,False,False,False,False,False,False
2.16000000e+03,1.02440000e-01,6.52355852e-01,1.61995420e+00,1.35893614e+00,2.61018062e-01,6.87772882e-02,1.27754031e-01,1.33284766e+00,3.17247290e-01,9.51566149e-06,1.71096104e+00,False,False,False,False,False,False,False,False
2.16500000e+03,1.02440000e-01,6.50774241e-01,1.61789316e+00,1.35647856e+00,2.61414597e-01,6.88817738e-02,1.27357496e-01,1.33578228e+00,3.17800560e-01,9.61069730e-06,1.71169297e+00,False,False,False,False,False,False,False,False
2.17000000e+03,1.02440000e-01,6.49290121e-01,1.61596371e+00,1.35417669e+00,2.61787014e-01,6.89799041e-02,1.26985079e-01,1.33854877e+00,3.18320396e-01,9.70173057e-06,1.71238024e+00,False,False,False,False,False,False,False,False
2.17500000e+03,1.02440000e-01,6.47934190e-01,1.61420476e+00,1.35207723e+00,2.62127535e-01,6.90696303e-02,1.26644558e-01,1.34108718e+00,3.18795899e-01,9.78726738e-06,1.71300853e+00,False,False,False,False,False,False,False,False
2.18000000e+03,1.02440000e-01,6.46737142e-01,1.61265498e+00,1.35022661e+00,2.62428370e-01,6.91488992e-02,1.26343723e-01,1.34333682e+00,3.19216130e-01,9.86579052e-06,1.71356349e+00,False,False,False,False,False,False,False,False
2.18500000e+03,1.02440000e-01,6.45729677e-01,1.61135286e+00,1.34867115e+00,2.62681716e-01,6.92156548e-02,1.26090377e-01,1.34523652e+00,3.19570132e-01,9.93576277e-06,1.71403078e+00,False,False,False,False,False,False,False,False
2.19000000e+03,1.02440000e-01,6.44942489e-01,1.61033686e+00,1.34745709e+00,2.62879767e-01,6.92678406e-02,1.25892326e-01,1.34672491e+00,3.19846939e-01,9.99563086e-06,1.71439604e+00,False,False,False,False,False,False,False,False
2.19500000e+03,1.02440000e-01,6.44406275e-01,1.60964549e+00,1.34663077e+00,2.63014724e-01,6.93034012e-02,1.25757369e-01,1.34774081e+00,3.20035597e-01,1.00438305e-05,1.71464491e+00,False,False,False,False,False,False,False,False
2.20000000e+03,1.02440000e-01,6.44151733e-01,1.60931750e+00,1.34623870e+00,2.63078802e-01,6.93202856e-02,1.25693290e-01,1.34822365e+00,3.20125183e-01,1.00787919e-05,1.71476307e+00,False,False,False,False,False,False,False,False
